Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Jai,08-04-2021 13:33,00:06:30,,The Amazing Spider-Man 2,,iPhone 5S CDMA,00:12:25,00:12:25,IN (India)
Jai,07-04-2021 12:57,00:18:43,,The Big Bang Theory: Season 3: The Guitarist Amplification (Episode 7),,OnePlus Q1 Series Smart TV,00:19:03,00:19:03,IN (India)
Jai,07-04-2021 12:45,00:12:37,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 3: The Cornhusker Vortex (Episode 6),,OnePlus Q1 Series Smart TV,00:19:13,00:19:13,IN (India)
Jai,07-04-2021 10:40,00:04:54,,The Amazing Spider-Man 2,,iPhone 5S CDMA,00:05:44,Not latest view,IN (India)
Jai,06-04-2021 09:46,00:06:40,,The Big Bang Theory: Season 3: The Cornhusker Vortex (Episode 6),,OnePlus Q1 Series Smart TV,00:06:40,Not latest view,IN (India)
Jai,06-04-2021 09:28,00:16:15,,The Big Bang Theory: Season 3: The Creepy Candy Coating Corollary (Episode 5),,OnePlus Q1 Series Smart TV,00:20:42,00:20:42,IN (India)
Jai,06-04-2021 09:24,00:04:09,,The Big Bang Theory: Season 3: The Creepy Candy Coating Corollary (Episode 5),,OnePlus Q1 Series Smart TV,00:04:29,Not latest view,IN (India)
Jai,06-04-2021 09:11,00:12:37,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 3: The Pirate Solution (Episode 4),,OnePlus Q1 Series Smart TV,00:20:52,00:20:52,IN (India)
Jai,05-04-2021 14:51,00:07:57,,The Big Bang Theory: Season 3: The Pirate Solution (Episode 4),,OnePlus Q1 Series Smart TV,00:08:17,Not latest view,IN (India)
Jai,05-04-2021 14:30,00:20:10,,The Big Bang Theory: Season 3: The Gothowitz Deviation (Episode 3),,OnePlus Q1 Series Smart TV,00:19:58,00:19:58,IN (India)
Jai,05-04-2021 14:07,00:13:51,,The Big Bang Theory: Season 3: The Jiminy Conjecture (Episode 2),,OnePlus Q1 Series Smart TV,00:20:58,00:20:58,IN (India)
Jai,05-04-2021 13:46,00:07:02,,The Big Bang Theory: Season 3: The Jiminy Conjecture (Episode 2),,OnePlus Q1 Series Smart TV,00:07:02,Not latest view,IN (India)
Jai,05-04-2021 13:41,00:04:46,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 3: The Electric Can Opener Fluctuation (Episode 1),,OnePlus Q1 Series Smart TV,00:21:09,00:21:09,IN (India)
Jai,05-04-2021 13:40,00:00:59,Autoplayed: user action: None; ,Mandela (Tamil)_hook_01_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:59,00:00:59,IN (India)
Jai,05-04-2021 12:22,00:16:34,,The Big Bang Theory: Season 3: The Electric Can Opener Fluctuation (Episode 1),,OnePlus Q1 Series Smart TV,00:16:25,Not latest view,IN (India)
Jai,05-04-2021 12:17,00:04:36,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Monopolar Expedition (Episode 23),,OnePlus Q1 Series Smart TV,00:20:51,00:20:51,IN (India)
Jai,05-04-2021 12:17,00:00:02,Autoplayed: user action: None; ,The Big Day: Collection 1: Here Comes the Type A Bride (Episode 2),,OnePlus Q1 Series Smart TV,00:00:02,00:00:02,IN (India)
Jai,05-04-2021 12:17,00:00:07,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_MAINCHARACTER,HOOK,OnePlus Q1 Series Smart TV,00:00:07,00:00:07,IN (India)
Jai,05-04-2021 09:09,00:00:07,,The Amazing Spider-Man 2,,iPhone 5S CDMA,00:00:08,Not latest view,IN (India)
Jai,05-04-2021 09:09,00:00:20,Autoplayed: user action: None; ,The Amazing Spider-Man 2_hook_primary_16x9,HOOK,iPhone 5S CDMA,00:00:20,00:00:20,IN (India)
Jai,04-04-2021 13:30,00:15:59,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Monopolar Expedition (Episode 23),,OnePlus Q1 Series Smart TV,00:16:18,Not latest view,IN (India)
Jai,04-04-2021 13:08,00:17:54,,The Big Bang Theory: Season 2: The Classified Materials Turbulence (Episode 22),,OnePlus Q1 Series Smart TV,00:18:14,00:18:14,IN (India)
Jai,04-04-2021 12:47,00:20:50,,The Big Bang Theory: Season 2: The Vegas Renormalization (Episode 21),,OnePlus Q1 Series Smart TV,00:21:09,00:21:09,IN (India)
Jai,04-04-2021 11:42,00:09:57,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Hofstadter Isotope (Episode 20),,OnePlus Q1 Series Smart TV,00:19:59,00:19:59,IN (India)
Jai,04-04-2021 06:05,00:10:02,,The Big Bang Theory: Season 2: The Hofstadter Isotope (Episode 20),,OnePlus Q1 Series Smart TV,00:10:21,Not latest view,IN (India)
Jai,04-04-2021 05:45,00:19:39,,The Big Bang Theory: Season 2: The Dead Hooker Juxtaposition (Episode 19),,OnePlus Q1 Series Smart TV,00:19:58,00:19:58,IN (India)
Jai,04-04-2021 05:33,00:11:28,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Work Song Nanocluster (Episode 18),,OnePlus Q1 Series Smart TV,00:20:08,00:20:08,IN (India)
Jai,03-04-2021 18:40,00:00:26,Autoplayed: user action: None; ,Season 1 Trailer: The Serpent,TRAILER,OnePlus Q1 Series Smart TV,00:00:26,00:00:26,IN (India)
Jai,03-04-2021 18:07,00:32:55,,Extraction,,OnePlus Q1 Series Smart TV,01:43:55,01:43:55,IN (India)
Jai,03-04-2021 16:29,01:10:39,Autoplayed: user action: Unspecified; ,Extraction,,OnePlus Q1 Series Smart TV,01:11:00,Not latest view,IN (India)
Jai,03-04-2021 16:28,00:00:01,Autoplayed: user action: None; ,Extraction,,OnePlus Q1 Series Smart TV,00:00:01,Not latest view,IN (India)
Jai,03-04-2021 16:19,00:08:23,,The Big Bang Theory: Season 2: The Work Song Nanocluster (Episode 18),,OnePlus Q1 Series Smart TV,00:08:41,Not latest view,IN (India)
Jai,03-04-2021 16:17,00:02:10,,The Big Bang Theory: Season 2: The Terminator Decoupling (Episode 17),,OnePlus Q1 Series Smart TV,00:20:51,00:20:51,IN (India)
Jai,03-04-2021 13:52,00:06:26,,The Big Bang Theory: Season 2: The Terminator Decoupling (Episode 17),,OnePlus Q1 Series Smart TV,00:18:45,Not latest view,IN (India)
Jai,03-04-2021 13:33,00:12:26,,The Big Bang Theory: Season 2: The Terminator Decoupling (Episode 17),,OnePlus Q1 Series Smart TV,00:12:21,Not latest view,IN (India)
Jai,03-04-2021 13:32,00:00:02,Autoplayed: user action: None; ,The Big Bang Theory: Season 2: The Terminator Decoupling (Episode 17),,OnePlus Q1 Series Smart TV,00:00:02,Not latest view,IN (India)
Jai,03-04-2021 13:16,00:16:22,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Cushion Saturation (Episode 16),,OnePlus Q1 Series Smart TV,00:20:57,00:20:57,IN (India)
Jai,02-04-2021 14:14,00:05:01,,The Big Bang Theory: Season 2: The Cushion Saturation (Episode 16),,OnePlus Q1 Series Smart TV,00:05:31,Not latest view,IN (India)
Jai,02-04-2021 14:05,00:05:29,,The Big Bang Theory: Season 2: The Maternal Capacitance (Episode 15),,OnePlus Q1 Series Smart TV,00:20:31,00:20:31,IN (India)
Jai,02-04-2021 13:47,00:12:32,,The Big Bang Theory: Season 2: The Maternal Capacitance (Episode 15),,OnePlus Q1 Series Smart TV,00:12:51,Not latest view,IN (India)
Jai,02-04-2021 13:26,00:20:49,,The Big Bang Theory: Season 2: The Financial Permeability (Episode 14),,OnePlus Q1 Series Smart TV,00:21:08,00:21:08,IN (India)
Jai,02-04-2021 13:26,00:00:41,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,OnePlus Q1 Series Smart TV,00:21:01,00:21:01,IN (India)
Jai,02-04-2021 13:25,00:00:25,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_CLIFFHANGER,HOOK,OnePlus Q1 Series Smart TV,00:00:25,00:00:25,IN (India)
Jai,02-04-2021 06:59,00:20:04,,The Big Bang Theory: Season 2: The Friendship Algorithm (Episode 13),,OnePlus Q1 Series Smart TV,00:20:24,Not latest view,IN (India)
Jai,02-04-2021 06:43,00:15:10,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Killer Robot Instability (Episode 12),,OnePlus Q1 Series Smart TV,00:20:56,00:20:56,IN (India)
Jai,01-04-2021 08:27,00:05:30,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Killer Robot Instability (Episode 12),,OnePlus Q1 Series Smart TV,00:05:49,Not latest view,IN (India)
Jai,31-03-2021 12:13,00:00:08,,The Big Bang Theory: Season 2: The Killer Robot Instability (Episode 12),,OnePlus Q1 Series Smart TV,00:00:08,Not latest view,IN (India)
Jai,31-03-2021 11:57,00:12:12,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Bath Item Gift Hypothesis (Episode 11),,OnePlus Q1 Series Smart TV,00:20:36,00:20:36,IN (India)
Jai,31-03-2021 11:57,00:00:17,Autoplayed: user action: None; ,The Bold Type: Season 1_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:17,00:00:17,IN (India)
Jai,30-03-2021 10:33,00:11:19,,Namaste Wahala,,Apple iPhone 8 (CDMA),01:41:56,01:41:56,IN (India)
Jai,30-03-2021 10:31,00:01:40,Autoplayed: user action: None; ,Trailer: Namaste Wahala,TRAILER,Apple iPhone 8 (CDMA),00:01:40,00:01:40,IN (India)
Jai,27-03-2021 16:08,00:08:40,,The Big Bang Theory: Season 2: The Bath Item Gift Hypothesis (Episode 11),,OnePlus Q1 Series Smart TV,00:09:35,Not latest view,IN (India)
Jai,27-03-2021 15:41,00:20:14,,The Big Bang Theory: Season 2: The Vartabedian Conundrum (Episode 10),,OnePlus Q1 Series Smart TV,00:20:50,00:20:50,IN (India)
Jai,27-03-2021 15:27,00:11:28,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The White Asparagus Triangulation (Episode 9),,OnePlus Q1 Series Smart TV,00:20:36,00:20:36,IN (India)
Jai,26-03-2021 18:46,00:01:37,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The White Asparagus Triangulation (Episode 9),,OnePlus Q1 Series Smart TV,00:12:17,Not latest view,IN (India)
Jai,26-03-2021 18:35,00:10:23,,The Big Bang Theory: Season 2: The White Asparagus Triangulation (Episode 9),,OnePlus Q1 Series Smart TV,00:10:43,Not latest view,IN (India)
Jai,26-03-2021 18:17,00:16:58,,The Big Bang Theory: Season 2: The Lizard-Spock Expansion (Episode 8),,OnePlus Q1 Series Smart TV,00:19:44,00:19:44,IN (India)
Jai,26-03-2021 18:02,00:15:09,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Panty Piñata Polarization (Episode 7),,OnePlus Q1 Series Smart TV,00:20:44,00:20:44,IN (India)
Jai,25-03-2021 18:17,00:41:44,,Madam Chief Minister,,OnePlus Q1 Series Smart TV,01:57:19,01:57:19,IN (India)
Jai,25-03-2021 16:37,01:12:18,Autoplayed: user action: Unspecified; ,Madam Chief Minister,,OnePlus Q1 Series Smart TV,01:14:40,Not latest view,IN (India)
Jai,25-03-2021 16:36,00:00:55,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:55,00:00:55,IN (India)
Jai,25-03-2021 16:35,00:01:10,Autoplayed: user action: None; ,Kabir Singh_hook_05_16x9,HOOK,OnePlus Q1 Series Smart TV,00:01:10,00:01:10,IN (India)
Jai,25-03-2021 16:33,00:01:25,Autoplayed: user action: None; ,Madam Ji_hook_04_16x9,HOOK,OnePlus Q1 Series Smart TV,00:01:25,00:01:25,IN (India)
Jai,25-03-2021 16:33,00:00:07,Autoplayed: user action: None; ,The Big Bang Theory: Season 1_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:07,00:00:07,IN (India)
Jai,25-03-2021 16:06,00:05:39,,The Big Bang Theory: Season 2: The Panty Piñata Polarization (Episode 7),,OnePlus Q1 Series Smart TV,00:05:59,Not latest view,IN (India)
Jai,25-03-2021 16:02,00:02:56,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Cooper-Nowitzki Theorem (Episode 6),,OnePlus Q1 Series Smart TV,00:20:33,00:20:33,IN (India)
Jai,24-03-2021 16:50,00:00:13,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Cooper-Nowitzki Theorem (Episode 6),,OnePlus Q1 Series Smart TV,00:17:40,Not latest view,IN (India)
Jai,24-03-2021 16:49,00:00:09,Autoplayed: user action: None; ,Man of Steel_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:09,00:00:09,IN (India)
Jai,23-03-2021 14:41,00:17:32,,The Big Bang Theory: Season 2: The Cooper-Nowitzki Theorem (Episode 6),,OnePlus Q1 Series Smart TV,00:17:32,Not latest view,IN (India)
Jai,23-03-2021 14:25,00:14:02,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Euclid Alternative (Episode 5),,OnePlus Q1 Series Smart TV,00:19:31,00:19:31,IN (India)
Jai,23-03-2021 14:25,00:00:05,Autoplayed: user action: None; ,Man of Steel_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:05,Not latest view,IN (India)
Jai,20-03-2021 17:00,00:05:24,,The Big Bang Theory: Season 2: The Euclid Alternative (Episode 5),,OnePlus Q1 Series Smart TV,00:05:43,Not latest view,IN (India)
Jai,20-03-2021 16:28,00:20:38,,The Big Bang Theory: Season 2: The Griffin Equivalency (Episode 4),,OnePlus Q1 Series Smart TV,00:20:56,00:20:56,IN (India)
Jai,20-03-2021 16:21,00:06:32,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Barbarian Sublimation (Episode 3),,OnePlus Q1 Series Smart TV,00:20:48,00:20:48,IN (India)
Jai,20-03-2021 12:32,00:00:07,Autoplayed: user action: Unspecified; ,Hulk,,Skyworth SW4K-5658-2017 Android TV Smart TV,01:29:03,01:29:03,IN (India)
Jai,18-03-2021 10:11,00:02:17,Autoplayed: user action: Unspecified; ,Hulk,,TCL TV 2018 UHD Android TV Smart TV,01:28:59,Not latest view,IN (India)
Jai,17-03-2021 05:04,00:51:54,,Hulk,,Android DefaultWidevineL3Phone Android Phone,01:26:42,Not latest view,IN (India)
Jai,17-03-2021 04:58,00:05:20,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:35:28,Not latest view,IN (India)
Jai,17-03-2021 04:51,00:00:54,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:30:19,Not latest view,IN (India)
Jai,17-03-2021 04:49,00:00:41,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:30:12,Not latest view,IN (India)
Jai,17-03-2021 04:47,00:00:56,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:29:32,Not latest view,IN (India)
Jai,17-03-2021 04:35,00:01:44,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:28:36,Not latest view,IN (India)
Jai,17-03-2021 04:15,00:18:59,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:26:56,Not latest view,IN (India)
Jai,17-03-2021 04:07,00:08:20,,Hulk,,Android DefaultWidevineL3Phone Android Phone,00:08:04,Not latest view,IN (India)
Jai,17-03-2021 03:36,00:22:47,,Spider-Man: Homecoming,,Android DefaultWidevineL3Phone Android Phone,02:06:13,02:06:13,IN (India)
Jai,17-03-2021 03:35,00:00:37,,Spider-Man: Homecoming,,Android DefaultWidevineL3Phone Android Phone,01:42:07,Not latest view,IN (India)
Jai,16-03-2021 13:11,00:14:17,,The Big Bang Theory: Season 2: The Barbarian Sublimation (Episode 3),,OnePlus Q1 Series Smart TV,00:14:37,Not latest view,IN (India)
Jai,16-03-2021 12:50,00:20:28,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Codpiece Topology (Episode 2),,OnePlus Q1 Series Smart TV,00:20:47,00:20:47,IN (India)
Jai,16-03-2021 12:40,00:09:41,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Bad Fish Paradigm (Episode 1),,OnePlus Q1 Series Smart TV,00:21:26,00:21:26,IN (India)
Jai,16-03-2021 08:03,00:00:44,Autoplayed: user action: Unspecified; ,Spider-Man: Homecoming,,TCL TV 2018 UHD Android TV Smart TV,01:42:28,Not latest view,IN (India)
Jai,15-03-2021 13:20,00:06:29,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 2: The Bad Fish Paradigm (Episode 1),,OnePlus Q1 Series Smart TV,00:11:50,Not latest view,IN (India)
Jai,15-03-2021 10:16,00:31:01,Autoplayed: user action: Unspecified; ,Spider-Man: Homecoming,,TCL TV 2018 UHD Android TV Smart TV,01:41:46,Not latest view,IN (India)
Jai,15-03-2021 05:58,00:52:29,,Spider-Man: Homecoming,,Android DefaultWidevineL3Phone Android Phone,01:12:11,Not latest view,IN (India)
Jai,15-03-2021 05:41,00:15:53,,Spider-Man: Homecoming,,Android DefaultWidevineL3Phone Android Phone,00:20:57,Not latest view,IN (India)
Jai,15-03-2021 05:34,00:05:24,,Spider-Man: Homecoming,,Android DefaultWidevineL3Phone Android Phone,00:05:23,Not latest view,IN (India)
Jai,14-03-2021 15:09,00:05:24,,The Big Bang Theory: Season 2: The Bad Fish Paradigm (Episode 1),,OnePlus Q1 Series Smart TV,00:05:46,Not latest view,IN (India)
Jai,14-03-2021 14:49,00:19:40,,The Big Bang Theory: Season 1: The Tangerine Factor (Episode 17),,OnePlus Q1 Series Smart TV,00:19:45,00:19:45,IN (India)
Jai,14-03-2021 14:29,00:17:10,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Peanut Reaction (Episode 16),,OnePlus Q1 Series Smart TV,00:19:25,00:19:25,IN (India)
Jai,13-03-2021 13:09,00:02:12,,The Big Bang Theory: Season 1: The Peanut Reaction (Episode 16),,OnePlus Q1 Series Smart TV,00:02:12,Not latest view,IN (India)
Jai,13-03-2021 12:50,00:17:12,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Pork Chop Indeterminacy (Episode 15),,OnePlus Q1 Series Smart TV,00:21:26,00:21:26,IN (India)
Jai,13-03-2021 12:50,00:00:24,Autoplayed: user action: None; ,Focus_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:24,00:00:24,IN (India)
Jai,13-03-2021 12:48,00:01:18,Autoplayed: user action: None; ,Season 1 Trailer: Bombay Begums,TRAILER,OnePlus Q1 Series Smart TV,00:01:18,00:01:18,IN (India)
Jai,06-03-2021 16:10,00:04:13,,The Big Bang Theory: Season 1: The Pork Chop Indeterminacy (Episode 15),,OnePlus Q1 Series Smart TV,00:04:30,Not latest view,IN (India)
Jai,06-03-2021 15:48,00:19:24,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Nerdvana Annihilation (Episode 14),,OnePlus Q1 Series Smart TV,00:19:42,00:19:42,IN (India)
Jai,05-03-2021 15:49,00:21:21,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Bat Jar Conjecture (Episode 13),,OnePlus Q1 Series Smart TV,00:21:15,00:21:15,IN (India)
Jai,05-03-2021 15:27,00:19:29,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Jerusalem Duality (Episode 12),,OnePlus Q1 Series Smart TV,00:19:46,00:19:46,IN (India)
Jai,01-03-2021 15:38,00:00:33,Autoplayed: user action: None; ,GINNYANDGEORGIA_S1_CLIP_CLIFFHANGER,HOOK,OnePlus Q1 Series Smart TV,00:00:33,00:00:33,IN (India)
Jai,01-03-2021 13:26,00:01:33,,The Big Bang Theory: Season 1: The Jerusalem Duality (Episode 12),,OnePlus Q1 Series Smart TV,00:01:33,Not latest view,IN (India)
Jai,01-03-2021 13:05,00:21:17,,The Big Bang Theory: Season 1: The Pancake Batter Anomaly (Episode 11),,OnePlus Q1 Series Smart TV,00:21:35,00:21:35,IN (India)
Jai,01-03-2021 13:01,00:04:19,,The Big Bang Theory: Season 1: The Loobenfeld Decay (Episode 10),,OnePlus Q1 Series Smart TV,00:20:16,00:20:16,IN (India)
Jai,01-03-2021 12:31,00:15:49,,The Big Bang Theory: Season 1: The Loobenfeld Decay (Episode 10),,OnePlus Q1 Series Smart TV,00:16:02,Not latest view,IN (India)
Jai,01-03-2021 12:30,00:01:05,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Cooper-Hofstadter Polarization (Episode 9),,OnePlus Q1 Series Smart TV,00:19:06,00:19:06,IN (India)
Jai,28-02-2021 18:45,00:00:11,,Zindagi in Short: Season 1: Nano So Phobia (Episode 4),,iPad4 3G GSM,00:11:20,00:11:20,IN (India)
Jai,28-02-2021 18:44,00:00:08,,Zindagi in Short: Season 1: Sunny Side Upar (Episode 3),,iPad4 3G GSM,00:18:15,00:18:15,IN (India)
Jai,28-02-2021 18:36,00:06:41,,Zindagi in Short: Season 1: Sleeping Partner (Episode 2),,iPad4 3G GSM,00:22:42,00:22:42,IN (India)
Jai,28-02-2021 18:12,00:05:51,,Zindagi in Short: Season 1: Sleeping Partner (Episode 2),,OnePlus Q1 Series Smart TV,00:05:51,Not latest view,IN (India)
Jai,28-02-2021 17:56,00:15:36,Autoplayed: user action: Unspecified; ,Zindagi in Short: Season 1: Pinni (Episode 1),,OnePlus Q1 Series Smart TV,00:15:36,00:15:36,IN (India)
Jai,28-02-2021 17:53,00:00:40,,Zindagi in Short: Season 1_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:40,00:00:40,IN (India)
Jai,28-02-2021 17:52,00:00:58,,Aquaman_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:58,00:00:58,IN (India)
Jai,28-02-2021 17:51,00:01:02,Autoplayed: user action: None; ,Red_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:01:02,00:01:02,IN (India)
Jai,28-02-2021 16:16,01:33:59,Autoplayed: user action: Unspecified; ,The Girl on the Train,,OnePlus Q1 Series Smart TV,01:55:07,01:55:07,IN (India)
Jai,28-02-2021 15:52,00:21:17,Autoplayed: user action: Unspecified; ,The Girl on the Train,,OnePlus Q1 Series Smart TV,00:19:44,Not latest view,IN (India)
Jai,26-02-2021 17:03,00:00:02,Autoplayed: user action: None; ,Red,,OnePlus Q1 Series Smart TV,00:00:02,00:00:02,IN (India)
Jai,26-02-2021 17:03,00:00:03,Autoplayed: user action: None; ,Catch Me If You Can,,OnePlus Q1 Series Smart TV,00:00:03,00:00:03,IN (India)
Jai,24-02-2021 19:02,00:18:16,,The Big Bang Theory: Season 1: The Cooper-Hofstadter Polarization (Episode 9),,Netflix Windows App - Cadmium Windows Mobile,00:18:05,Not latest view,IN (India)
Jai,24-02-2021 18:41,00:19:50,,The Big Bang Theory: Season 1: The Grasshopper Experiment (Episode 8),,Netflix Windows App - Cadmium Windows Mobile,00:19:48,00:19:48,IN (India)
Jai,24-02-2021 18:40,00:00:32,,The Big Bang Theory: Season 1: The Dumpling Paradox (Episode 7),,Netflix Windows App - Cadmium Windows Mobile,00:20:50,00:20:50,IN (India)
Jai,24-02-2021 18:25,00:13:50,,Pitta Kathalu: Season 1: Meera (Episode 2),,Netflix Windows App - Cadmium Windows Mobile,00:36:38,00:36:38,IN (India)
Jai,24-02-2021 18:24,00:00:20,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:20,00:00:20,IN (India)
Jai,24-02-2021 18:24,00:00:32,,Aquaman,,Netflix Windows App - Cadmium Windows Mobile,00:04:43,00:04:43,IN (India)
Jai,24-02-2021 18:15,00:00:32,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,Netflix Windows App - Cadmium Windows Mobile,00:00:00,Not latest view,IN (India)
Jai,24-02-2021 16:48,00:20:09,,The Big Bang Theory: Season 1: The Dumpling Paradox (Episode 7),,OnePlus Q1 Series Smart TV,00:20:43,Not latest view,IN (India)
Jai,24-02-2021 16:34,00:11:31,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Middle Earth Paradigm (Episode 6),,OnePlus Q1 Series Smart TV,00:20:07,00:20:07,IN (India)
Jai,24-02-2021 09:22,00:07:16,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Middle Earth Paradigm (Episode 6),,OnePlus Q1 Series Smart TV,00:08:44,Not latest view,IN (India)
Jai,24-02-2021 09:22,00:00:06,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:06,Not latest view,IN (India)
Jai,24-02-2021 09:22,00:00:03,Autoplayed: user action: Unspecified; ,Pitta Kathalu: Season 1: Meera (Episode 2),,OnePlus Q1 Series Smart TV,00:22:48,Not latest view,IN (India)
Jai,22-02-2021 15:28,00:20:41,,Pitta Kathalu: Season 1: Meera (Episode 2),,OnePlus Q1 Series Smart TV,00:22:48,Not latest view,IN (India)
Jai,22-02-2021 15:27,00:00:43,Autoplayed: user action: None; ,Meera: Hook,HOOK,OnePlus Q1 Series Smart TV,00:00:43,00:00:43,IN (India)
Jai,22-02-2021 15:26,00:00:07,Autoplayed: user action: None; ,Meera: Hook,HOOK,OnePlus Q1 Series Smart TV,00:00:07,Not latest view,IN (India)
Jai,21-02-2021 15:36,00:01:12,,The Big Bang Theory: Season 1: The Middle Earth Paradigm (Episode 6),,OnePlus Q1 Series Smart TV,00:01:12,Not latest view,IN (India)
Jai,21-02-2021 15:32,00:03:20,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Hamburger Postulate (Episode 5),,OnePlus Q1 Series Smart TV,00:19:49,00:19:49,IN (India)
Jai,19-02-2021 16:50,00:35:32,Autoplayed: user action: Unspecified; ,The Big Day: Collection 1: Love Is in the Details (Episode 1),,OnePlus Q1 Series Smart TV,00:34:47,00:34:47,IN (India)
Jai,19-02-2021 16:50,00:00:30,Autoplayed: user action: None; ,TOALLTHEBOYSALWAYSANDFOREVERLARAJEAN_CLIP_INCITINGINCIDENT,HOOK,OnePlus Q1 Series Smart TV,00:00:30,00:00:30,IN (India)
Jai,19-02-2021 16:49,00:00:23,Autoplayed: user action: None; ,BEHINDHEREYESLS_CLIP_PLOT,HOOK,OnePlus Q1 Series Smart TV,00:00:23,00:00:23,IN (India)
Jai,19-02-2021 16:11,00:08:43,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Hamburger Postulate (Episode 5),,OnePlus Q1 Series Smart TV,00:16:09,Not latest view,IN (India)
Jai,19-02-2021 16:10,00:00:31,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,OnePlus Q1 Series Smart TV,00:00:31,Not latest view,IN (India)
Jai,19-02-2021 16:06,00:03:03,,The Big Bang Theory: Season 1: The Hamburger Postulate (Episode 5),,OnePlus Q1 Series Smart TV,00:06:16,Not latest view,IN (India)
Jai,19-02-2021 15:55,00:02:59,,The Big Bang Theory: Season 1: The Hamburger Postulate (Episode 5),,OnePlus Q1 Series Smart TV,00:02:59,Not latest view,IN (India)
Jai,19-02-2021 15:35,00:19:59,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Season 1: The Luminous Fish Effect (Episode 4),,OnePlus Q1 Series Smart TV,00:20:16,00:20:16,IN (India)
Jai,19-02-2021 15:08,00:22:15,,The Big Bang Theory: Season 1: The Fuzzy Boots Corollary (Episode 3),,OnePlus Q1 Series Smart TV,00:21:42,00:21:42,IN (India)
Jai,19-02-2021 15:07,00:00:05,,The Big Bang Theory: Season 1: The Fuzzy Boots Corollary (Episode 3),,OnePlus Q1 Series Smart TV,00:00:05,Not latest view,IN (India)
